Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR27593192_trimmed_1.fastq.gz	GCF_000014525.1.fna	0.1519	0.1361	99.62	0.099	98.90-100.61	0.099	0.07-0.12	1	1.135	1009/11907	92.35	0	NC_008526.1 Lacticaseibacillus paracasei ATCC 334, complete sequence
SRR27593192_trimmed_1.fastq.gz	GCF_000091765.1.fna	0.1316	0.0824	96.66	0.086	95.15-98.46	0.086	0.04-0.13	1	1.068	263/8614	89.36	2	NC_014106.1 Lactobacillus crispatus ST1, complete sequence
SRR27593193_trimmed_1.fastq.gz	GCF_000056065.1.fna	47.9444	41.2594	98.67	17.000	NA-NA	HIGH	NA-NA	17	16.514	4903/7436	98.67	25	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR27593193_trimmed_1.fastq.gz	GCF_000014465.1.fna	33.3305	35.9920	98.03	11.818	NA-NA	HIGH	NA-NA	12	11.818	5402/10002	98.03	12	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR27593193_trimmed_1.fastq.gz	GCF_000010145.1.fna	8.6864	8.4119	98.72	3.080	NA-NA	HIGH	NA-NA	3	3.080	5613/8356	98.72	10	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence
SRR27593193_trimmed_1.fastq.gz	GCF_000010825.1.fna	3.2256	4.9717	96.16	1.144	95.97-96.27	1.144	1.07-1.25	2	1.904	2650/13089	94.98	0	NC_013209.1 Acetobacter pasteurianus IFO 3283-01, complete sequence
SRR27593193_trimmed_1.fastq.gz	GCF_000015385.1.fna	2.1328	2.0479	98.33	0.756	98.11-98.51	0.756	0.70-0.83	1	1.501	2467/7756	96.37	108	NC_010080.1 Lactobacillus helveticus DPC 4571, complete sequence
SRR27593193_trimmed_1.fastq.gz	GCF_000014485.1.fna	1.4148	1.2170	98.78	0.502	98.53-99.07	0.502	0.45-0.55	1	1.310	2137/7600	95.99	17	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR27593193_trimmed_1.fastq.gz	GCF_018351295.1.fna	1.3683	2.1174	98.87	0.485	98.68-99.07	0.485	0.44-0.52	1	1.372	3990/14497	95.92	0	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR27593193_trimmed_1.fastq.gz	GCF_000014505.1.fna	0.7357	0.6221	97.61	0.261	97.14-98.12	0.261	0.21-0.30	1	1.184	859/7865	93.11	18	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
SRR27593193_trimmed_1.fastq.gz	GCF_000209795.2.fna	0.4725	0.8964	99.19	0.168	98.80-99.48	0.168	0.15-0.19	1	1.095	2063/17194	93.39	0	NC_017196.2 Bacillus subtilis subsp. natto BEST195, complete sequence
SRR27593193_trimmed_1.fastq.gz	GCF_000006865.1.fna	0.4101	0.4476	98.81	0.145	98.14-99.33	0.145	0.12-0.18	1	1.077	924/9757	92.68	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR27593193_trimmed_1.fastq.gz	GCF_000146045.2.fna	0.2408	1.3508	98.39	0.085	97.84-98.90	0.085	0.07-0.10	1	1.076	2448/49417	90.76	0	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
SRR27593193_trimmed_1.fastq.gz	GCA_000184455.3.fna	0.0381	0.6658	96.70	0.013	94.82-98.31	0.013	0.01-0.02	1	1.017	756/158662	84.16	1	BA000049.1 Aspergillus oryzae RIB40 DNA, chromosome 1
SRR27593194_trimmed_1.fastq.gz	GCF_000015385.1.fna	77.5708	75.2979	98.54	119.000	NA-NA	HIGH	NA-NA	119	114.548	4919/7756	98.54	32	NC_010080.1 Lactobacillus helveticus DPC 4571, complete sequence
SRR27593194_trimmed_1.fastq.gz	GCF_000010145.1.fna	7.6388	7.4783	99.33	11.719	NA-NA	HIGH	NA-NA	12	11.719	6777/8356	99.33	8	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence
SRR27593194_trimmed_1.fastq.gz	GCF_000056065.1.fna	6.8239	5.9366	98.28	10.468	NA-NA	HIGH	NA-NA	10	10.468	4340/7436	98.28	90	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR27593194_trimmed_1.fastq.gz	GCF_000010825.1.fna	4.3943	6.8470	97.77	6.741	NA-NA	HIGH	NA-NA	7	6.741	6509/13089	97.77	0	NC_013209.1 Acetobacter pasteurianus IFO 3283-01, complete sequence
SRR27593194_trimmed_1.fastq.gz	GCF_000014445.1.fna	0.8893	0.8611	96.10	1.364	95.88-96.24	1.364	1.24-1.52	2	2.009	1929/8862	95.20	25	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
SRR27593194_trimmed_1.fastq.gz	GCF_000006865.1.fna	0.7164	0.7905	99.14	1.099	99.04-99.25	1.099	1.04-1.15	1	1.717	4978/9757	97.85	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR27593194_trimmed_1.fastq.gz	GCF_018351295.1.fna	0.6548	1.0244	98.53	1.005	98.42-98.66	1.005	0.95-1.06	1	1.791	5833/14497	97.11	41	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR27593194_trimmed_1.fastq.gz	GCA_001044095.1.fna	0.5336	0.6691	99.26	0.819	99.12-99.39	0.819	0.77-0.87	1	1.563	4998/11256	97.42	72	JUIN01000001.1 Lacticaseibacillus rhamnosus strain Lr032 contig00001, whole genome shotgun sequence
SRR27593194_trimmed_1.fastq.gz	GCF_000026505.1.fna	0.3992	0.5605	96.16	0.612	95.95-96.42	0.612	0.55-0.66	1	1.399	1691/12422	93.77	3292	NC_013198.1 Lacticaseibacillus rhamnosus GG, complete sequence
SRR27593194_trimmed_1.fastq.gz	GCA_000155515.2.fna	0.3787	0.5345	99.45	0.581	99.30-99.62	0.581	0.54-0.62	1	1.394	4803/12830	96.88	0	CP002391.1 Lactobacillus paracasei subsp. paracasei 8700:2, complete genome
SRR27593195_trimmed_1.fastq.gz	GCF_000209795.2.fna	95.4422	97.8805	98.35	3.077	NA-NA	HIGH	NA-NA	3	3.077	10278/17194	98.35	0	NC_017196.2 Bacillus subtilis subsp. natto BEST195, complete sequence
SRR27593195_trimmed_1.fastq.gz	GCF_000014485.1.fna	4.5578	2.1195	99.17	0.147	98.52-99.87	0.147	0.12-0.18	1	1.116	802/7600	93.00	0	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR27593196_trimmed_1.fastq.gz	GCF_000209795.2.fna	82.1900	87.2496	98.57	4.476	NA-NA	HIGH	NA-NA	4	4.476	10995/17194	98.57	0	NC_017196.2 Bacillus subtilis subsp. natto BEST195, complete sequence
SRR27593196_trimmed_1.fastq.gz	GCF_000756285.1.fna	10.1465	9.0613	96.00	0.553	95.75-96.28	0.553	0.49-0.60	1	1.415	1787/14866	93.39	2	NZ_JPSK01000001.1 Heyndrickxia coagulans strain GBI-30, 6086 contig1, whole genome shotgun sequence
SRR27593196_trimmed_1.fastq.gz	GCF_000014485.1.fna	6.4143	3.0875	98.39	0.349	98.00-98.75	0.349	0.30-0.40	1	1.216	1356/7600	94.59	0	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR27593196_trimmed_1.fastq.gz	GCF_000056065.1.fna	1.2492	0.6016	96.30	0.068	93.85-98.06	0.068	0.04-0.14	1	1.033	152/7436	88.21	4	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR27593197_trimmed_1.fastq.gz	GCF_000015385.1.fna	89.0395	87.0309	98.54	98.000	NA-NA	HIGH	NA-NA	98	92.634	4913/7756	98.54	30	NC_010080.1 Lactobacillus helveticus DPC 4571, complete sequence
SRR27593197_trimmed_1.fastq.gz	GCF_000056065.1.fna	3.7873	3.3177	98.06	4.168	NA-NA	HIGH	NA-NA	4	4.168	4050/7436	98.06	86	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR27593197_trimmed_1.fastq.gz	GCF_000010825.1.fna	3.7598	5.8990	98.81	4.138	NA-NA	HIGH	NA-NA	5	4.138	9044/13089	98.81	0	NC_013209.1 Acetobacter pasteurianus IFO 3283-01, complete sequence
SRR27593197_trimmed_1.fastq.gz	GCF_000010145.1.fna	1.3919	1.3721	99.24	1.532	99.14-99.32	1.532	1.46-1.64	2	2.213	5190/8356	98.48	7	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence
SRR27593197_trimmed_1.fastq.gz	GCF_000091765.1.fna	0.7788	0.7474	95.50	0.857	95.21-95.84	0.857	0.74-0.95	1	1.752	1312/8614	94.11	133	NC_014106.1 Lactobacillus crispatus ST1, complete sequence
SRR27593197_trimmed_1.fastq.gz	GCA_000155515.2.fna	0.4989	0.7090	99.62	0.549	99.49-99.79	0.549	0.51-0.58	1	1.355	4834/12830	96.90	0	CP002391.1 Lactobacillus paracasei subsp. paracasei 8700:2, complete genome
SRR27593197_trimmed_1.fastq.gz	GCF_000006865.1.fna	0.2019	0.2243	98.17	0.222	97.65-98.55	0.222	0.19-0.26	1	1.114	1098/9757	93.20	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR27593197_trimmed_1.fastq.gz	GCA_001044095.1.fna	0.1869	0.2360	98.46	0.206	97.92-98.87	0.206	0.18-0.25	1	1.120	1297/11256	93.27	50	JUIN01000001.1 Lacticaseibacillus rhamnosus strain Lr032 contig00001, whole genome shotgun sequence
SRR27593197_trimmed_1.fastq.gz	GCF_000026505.1.fna	0.1528	0.2161	95.57	0.168	94.69-96.23	0.168	0.12-0.22	1	1.127	472/12422	89.99	966	NC_013198.1 Lacticaseibacillus rhamnosus GG, complete sequence
SRR27593197_trimmed_1.fastq.gz	GCF_000014445.1.fna	0.1183	0.1153	96.97	0.130	96.01-97.88	0.130	0.09-0.18	1	1.127	418/8862	90.62	12	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
SRR27593197_trimmed_1.fastq.gz	GCF_018351295.1.fna	0.0839	0.1322	97.35	0.092	96.28-98.36	0.092	0.06-0.12	1	1.250	585/14497	90.16	39	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR27593198_trimmed_1.fastq.gz	GCF_000014505.1.fna	72.7670	67.7386	99.40	4.983	NA-NA	HIGH	NA-NA	5	4.983	6518/7865	99.40	0	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
SRR27593198_trimmed_1.fastq.gz	GCF_000006865.1.fna	14.7197	17.6898	99.19	1.008	99.06-99.31	1.008	0.95-1.06	1	1.826	4808/9757	97.74	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR27593198_trimmed_1.fastq.gz	GCF_000014485.1.fna	6.4113	6.0718	98.74	0.439	98.50-98.98	0.439	0.39-0.48	1	1.276	1827/7600	95.51	12	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR27593198_trimmed_1.fastq.gz	GCF_018351295.1.fna	2.8213	4.8068	98.54	0.193	98.08-98.90	0.193	0.17-0.22	1	1.155	1614/14497	93.16	32	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR27593198_trimmed_1.fastq.gz	GCF_000014465.1.fna	2.4217	2.8791	96.25	0.166	95.36-97.32	0.166	0.11-0.22	1	1.374	468/10002	90.59	7	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR27593198_trimmed_1.fastq.gz	GCF_000056065.1.fna	0.8590	0.8139	96.53	0.059	93.93-97.82	0.059	0.04-0.14	1	1.106	142/7436	88.01	3	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR27593199_trimmed_1.fastq.gz	GCF_000014505.1.fna	93.1779	92.3339	99.47	146.000	NA-NA	HIGH	NA-NA	146	129.348	6676/7865	99.47	5	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
SRR27593199_trimmed_1.fastq.gz	GCF_000010145.1.fna	6.2174	7.0565	99.49	9.742	NA-NA	HIGH	NA-NA	10	9.742	7134/8356	99.49	0	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence
SRR27593199_trimmed_1.fastq.gz	GCF_000014485.1.fna	0.3654	0.3684	98.89	0.573	98.63-99.09	0.573	0.53-0.62	1	1.361	2350/7600	96.28	0	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR27593199_trimmed_1.fastq.gz	GCF_000056065.1.fna	0.2392	0.2412	98.12	0.375	97.74-98.49	0.375	0.33-0.43	1	1.240	1290/7436	94.51	17	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR27593200_trimmed_1.fastq.gz	GCF_000209795.2.fna	97.2462	98.7322	99.13	19.000	NA-NA	HIGH	NA-NA	19	18.248	13116/17194	99.13	0	NC_017196.2 Bacillus subtilis subsp. natto BEST195, complete sequence
SRR27593200_trimmed_1.fastq.gz	GCF_000014485.1.fna	2.5501	1.1740	98.48	0.498	98.23-98.75	0.498	0.44-0.54	1	1.293	1854/7600	95.55	0	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR27593200_trimmed_1.fastq.gz	GCF_000056065.1.fna	0.2037	0.0938	98.89	0.040	96.33-100.29	0.040	0.03-0.07	1	1.020	205/7436	89.06	3	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR27593201_trimmed_1.fastq.gz	GCF_000209795.2.fna	96.7467	98.4772	99.31	46.000	NA-NA	HIGH	NA-NA	46	41.670	13859/17194	99.31	0	NC_017196.2 Bacillus subtilis subsp. natto BEST195, complete sequence
SRR27593201_trimmed_1.fastq.gz	GCF_000014485.1.fna	2.0959	0.9673	99.06	0.997	98.92-99.20	0.997	0.92-1.06	1	1.677	3576/7600	97.60	0	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR27593201_trimmed_1.fastq.gz	GCF_000056065.1.fna	0.7933	0.3663	98.47	0.377	98.13-98.81	0.377	0.33-0.42	1	1.205	1449/7436	94.86	10	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR27593201_trimmed_1.fastq.gz	GCF_000010145.1.fna	0.3641	0.1892	99.00	0.173	98.41-99.47	0.173	0.15-0.21	1	1.135	975/8356	93.30	1	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence
SRR27593202_trimmed_1.fastq.gz	GCF_000006865.1.fna	71.8895	74.9077	99.51	32.000	NA-NA	HIGH	NA-NA	32	32.203	8376/9757	99.51	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR27593202_trimmed_1.fastq.gz	GCF_000014505.1.fna	18.2438	14.7250	99.54	8.121	NA-NA	HIGH	NA-NA	8	8.121	6819/7865	99.54	30	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
SRR27593202_trimmed_1.fastq.gz	GCF_000010145.1.fna	4.0327	3.7279	99.15	1.795	99.09-99.24	1.795	1.69-1.89	2	2.643	5353/8356	98.57	11	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence
SRR27593202_trimmed_1.fastq.gz	GCF_018351295.1.fna	2.7254	4.0261	99.71	1.213	99.63-99.78	1.213	1.16-1.27	2	1.820	9309/14497	98.58	0	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR27593202_trimmed_1.fastq.gz	GCF_000014485.1.fna	1.5788	1.2964	99.05	0.703	98.84-99.24	0.703	0.65-0.77	1	1.466	2862/7600	96.90	20	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR27593202_trimmed_1.fastq.gz	GCF_000026405.1.fna	0.8358	0.6983	98.86	0.372	98.54-99.14	0.372	0.34-0.41	1	1.232	1738/7943	95.22	16	NC_010471.1 Leuconostoc citreum KM20, complete sequence
SRR27593202_trimmed_1.fastq.gz	GCF_000056065.1.fna	0.5976	0.4909	98.65	0.266	98.12-99.02	0.266	0.23-0.31	1	1.159	1138/7436	94.12	15	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR27593202_trimmed_1.fastq.gz	GCF_000026505.1.fna	0.0963	0.1277	96.02	0.043	93.38-96.35	0.043	0.04-0.10	1	1.133	150/12422	86.72	4	NC_013198.1 Lacticaseibacillus rhamnosus GG, complete sequence
SRR27593203_trimmed_1.fastq.gz	GCF_000014485.1.fna	36.3843	28.0640	99.02	1.044	98.90-99.14	1.044	0.98-1.11	1	1.655	3630/7600	97.64	0	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR27593203_trimmed_1.fastq.gz	GCF_000756285.1.fna	31.9193	45.6777	95.63	0.916	95.44-95.82	0.916	0.83-0.99	1	1.626	2268/14866	94.12	0	NZ_JPSK01000001.1 Heyndrickxia coagulans strain GBI-30, 6086 contig1, whole genome shotgun sequence
SRR27593203_trimmed_1.fastq.gz	GCF_000010145.1.fna	9.0352	7.8457	98.54	0.259	98.07-98.97	0.259	0.22-0.30	1	1.159	1213/8356	93.96	1	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence
SRR27593203_trimmed_1.fastq.gz	GCA_035231985.1.fna	6.8146	5.8401	98.18	0.196	97.53-98.79	0.196	0.16-0.25	1	1.116	852/8468	92.86	0	CP117983.1 Ligilactobacillus salivarius strain B4311 chromosome, complete genome
SRR27593203_trimmed_1.fastq.gz	GCA_014058685.1.fna	5.2965	4.2765	95.48	0.152	94.29-96.62	0.152	0.10-0.22	1	1.104	270/8025	89.64	2	CP059055.1 Lactobacillus johnsonii strain NCK2677 chromosome, complete genome
SRR27593203_trimmed_1.fastq.gz	GCF_000056065.1.fna	4.4483	3.4326	96.56	0.128	95.23-97.89	0.128	0.07-0.19	1	1.066	301/7436	90.17	6	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR27593203_trimmed_1.fastq.gz	GCF_000016825.1.fna	3.4274	2.8357	96.59	0.098	95.03-97.87	0.098	0.06-0.16	1	1.062	257/8055	89.48	0	NC_009513.1 Limosilactobacillus reuteri subsp. reuteri, complete sequence
SRR27593203_trimmed_1.fastq.gz	GCF_000014505.1.fna	2.6744	2.0276	99.27	0.077	97.99-100.53	0.077	0.05-0.11	1	1.052	464/7865	91.27	0	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
SRR27593204_trimmed_1.fastq.gz	GCF_000014445.1.fna	37.3432	30.6939	95.89	31.000	NA-NA	HIGH	NA-NA	31	32.506	2413/8862	95.89	23	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
SRR27593204_trimmed_1.fastq.gz	GCF_018351295.1.fna	37.3432	49.5905	99.82	31.000	NA-NA	HIGH	NA-NA	31	42.370	13696/14497	99.82	0	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR27593204_trimmed_1.fastq.gz	GCF_000014505.1.fna	13.3788	9.7072	99.69	11.106	NA-NA	HIGH	NA-NA	11	11.106	7154/7865	99.69	32	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
SRR27593204_trimmed_1.fastq.gz	GCF_000010145.1.fna	10.8042	8.9784	99.42	8.969	NA-NA	HIGH	NA-NA	9	8.969	6987/8356	99.42	11	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence
SRR27593204_trimmed_1.fastq.gz	GCF_000014465.1.fna	0.4338	0.4020	98.46	0.360	98.09-98.80	0.360	0.32-0.41	1	1.242	1916/10002	94.81	13	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR27593204_trimmed_1.fastq.gz	GCF_000056065.1.fna	0.3450	0.2548	98.08	0.286	97.61-98.46	0.286	0.25-0.34	1	1.159	1016/7436	93.78	12	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR27593204_trimmed_1.fastq.gz	GCF_000006865.1.fna	0.1844	0.1727	99.06	0.153	98.45-99.50	0.153	0.13-0.19	1	1.083	1034/9757	93.02	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR27593204_trimmed_1.fastq.gz	GCA_000155515.2.fna	0.1674	0.2005	95.67	0.139	94.68-96.70	0.139	0.10-0.19	1	1.670	491/12830	90.01	44	CP002391.1 Lactobacillus paracasei subsp. paracasei 8700:2, complete genome
SRR27593205_trimmed_1.fastq.gz	GCF_000209795.2.fna	42.8634	52.1154	99.69	1.549	99.65-99.74	1.549	1.49-1.60	2	2.282	12313/17194	98.93	0	NC_017196.2 Bacillus subtilis subsp. natto BEST195, complete sequence
SRR27593205_trimmed_1.fastq.gz	GCF_000756285.1.fna	33.8079	34.5803	96.76	1.222	96.66-96.88	1.222	1.14-1.30	2	2.034	3811/14866	95.70	2	NZ_JPSK01000001.1 Heyndrickxia coagulans strain GBI-30, 6086 contig1, whole genome shotgun sequence
SRR27593205_trimmed_1.fastq.gz	GCF_000014485.1.fna	14.2374	7.8492	98.61	0.515	98.40-98.86	0.515	0.46-0.55	1	1.302	1983/7600	95.76	0	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR27593205_trimmed_1.fastq.gz	GCF_000010145.1.fna	4.0095	2.4885	97.97	0.145	97.20-98.78	0.145	0.11-0.18	1	1.079	604/8356	91.87	1	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence
SRR27593205_trimmed_1.fastq.gz	GCF_000091765.1.fna	3.1057	1.8766	99.23	0.112	98.34-99.95	0.112	0.09-0.15	1	1.079	719/8614	92.30	0	NC_014106.1 Lactobacillus crispatus ST1, complete sequence
SRR27593205_trimmed_1.fastq.gz	GCF_000056065.1.fna	1.9761	1.0899	95.32	0.071	93.02-96.62	0.071	0.05-0.14	1	1.034	116/7436	87.44	4	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR27593206_trimmed_1.fastq.gz	GCF_000014485.1.fna	72.2173	72.1522	99.39	136.000	NA-NA	HIGH	NA-NA	136	124.395	6296/7600	99.39	0	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR27593206_trimmed_1.fastq.gz	GCF_000056065.1.fna	27.6125	27.5997	98.32	52.000	NA-NA	HIGH	NA-NA	52	50.092	4399/7436	98.32	26	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR27593206_trimmed_1.fastq.gz	GCF_000010145.1.fna	0.1176	0.1323	98.40	0.221	97.87-98.82	0.221	0.18-0.26	1	1.117	1030/8356	93.47	1	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence
SRR27593206_trimmed_1.fastq.gz	GCF_000209795.2.fna	0.0525	0.1158	98.71	0.099	97.84-99.54	0.099	0.08-0.13	1	1.046	1083/17194	91.47	0	NC_017196.2 Bacillus subtilis subsp. natto BEST195, complete sequence
SRR27593207_trimmed_1.fastq.gz	GCF_000014505.1.fna	67.3715	65.3124	99.24	6.725	NA-NA	HIGH	NA-NA	6	6.725	6215/7865	99.24	0	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
SRR27593207_trimmed_1.fastq.gz	GCF_000014485.1.fna	19.4919	19.2240	99.12	1.946	99.07-99.20	1.946	1.81-2.06	2	2.506	4961/7600	98.63	0	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR27593207_trimmed_1.fastq.gz	GCF_000006865.1.fna	7.6041	9.5168	98.68	0.759	98.51-98.85	0.759	0.71-0.81	1	1.467	3444/9757	96.70	11	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR27593207_trimmed_1.fastq.gz	GCF_000010145.1.fna	3.9466	4.3820	98.69	0.394	98.35-98.99	0.394	0.35-0.44	1	1.252	1812/8356	95.19	6	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence
SRR27593207_trimmed_1.fastq.gz	GCF_000056065.1.fna	1.5860	1.5649	97.93	0.158	97.22-98.57	0.158	0.12-0.20	1	1.123	570/7436	92.05	8	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR27593208_trimmed_1.fastq.gz	GCF_000015385.1.fna	95.2286	83.4448	98.30	109.000	NA-NA	HIGH	NA-NA	109	107.291	4552/7756	98.30	14	NC_010080.1 Lactobacillus helveticus DPC 4571, complete sequence
SRR27593208_trimmed_1.fastq.gz	GCF_000146045.2.fna	2.8124	14.3975	99.32	3.219	NA-NA	HIGH	NA-NA	3	3.219	40041/49417	99.32	0	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
SRR27593208_trimmed_1.fastq.gz	GCF_000010825.1.fna	0.9700	1.3643	96.39	1.110	96.19-96.52	1.110	1.03-1.21	2	2.107	2815/13089	95.16	0	NC_013209.1 Acetobacter pasteurianus IFO 3283-01, complete sequence
SRR27593208_trimmed_1.fastq.gz	GCF_000014485.1.fna	0.5221	0.4098	99.05	0.598	98.83-99.23	0.598	0.55-0.64	1	1.359	2548/7600	96.54	0	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR27593208_trimmed_1.fastq.gz	GCF_000056065.1.fna	0.2957	0.2322	97.85	0.338	97.35-98.28	0.338	0.29-0.39	1	1.156	1101/7436	94.02	42	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR27593208_trimmed_1.fastq.gz	GCF_000010145.1.fna	0.1713	0.1514	98.48	0.196	97.90-99.13	0.196	0.16-0.24	1	1.240	961/8356	93.26	1	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence
SRR27593209_trimmed_1.fastq.gz	GCF_000146045.2.fna	87.5678	97.4144	99.61	38.000	NA-NA	HIGH	NA-NA	38	37.881	43829/49417	99.61	0	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
SRR27593209_trimmed_1.fastq.gz	GCF_000015385.1.fna	10.5376	2.0065	98.22	4.573	NA-NA	HIGH	NA-NA	4	4.573	4445/7756	98.22	0	NC_010080.1 Lactobacillus helveticus DPC 4571, complete sequence
SRR27593209_trimmed_1.fastq.gz	GCF_000010825.1.fna	1.8946	0.5791	98.69	0.822	98.55-98.82	0.822	0.77-0.88	1	1.568	4878/13089	96.87	0	NC_013209.1 Acetobacter pasteurianus IFO 3283-01, complete sequence
SRR27593210_trimmed_1.fastq.gz	GCF_000010145.1.fna	53.7207	18.2031	98.40	16.000	NA-NA	HIGH	NA-NA	16	15.679	5074/8356	98.40	0	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence
SRR27593210_trimmed_1.fastq.gz	GCF_000146045.2.fna	40.3589	79.2182	99.39	12.020	NA-NA	HIGH	NA-NA	12	12.020	40876/49417	99.39	0	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
SRR27593210_trimmed_1.fastq.gz	GCF_000010825.1.fna	2.7817	1.5002	98.57	0.828	98.43-98.71	0.828	0.78-0.88	1	1.667	4718/13089	96.76	0	NC_013209.1 Acetobacter pasteurianus IFO 3283-01, complete sequence
