Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR27593188_trimmed_1.fastq.gz	MAG_501.fa	0.0797	0.0626	97.53	0.107	96.22-98.77	0.107	0.07-0.17	1	1.051	453/9710	90.59	9	MAG_501_0
SRR27593188_trimmed_1.fastq.gz	LeechJ_xxxx__AF27__bin.4.fa	0.0776	0.0586	99.12	0.104	98.10-99.82	0.104	0.08-0.14	1	1.058	709/9424	91.99	2	AF27_k141_60
SRR27593188_trimmed_1.fastq.gz	MAG_6.fa	0.0764	0.0991	95.46	0.103	94.39-96.60	0.103	0.07-0.15	1	1.062	371/16058	88.56	1132	MAG_6_0
SRR27593188_trimmed_1.fastq.gz	GCF_006740305.1_ASM674030v1_genomic.fa	0.0761	0.0499	97.91	0.102	96.66-99.06	0.102	0.07-0.15	1	1.063	394/7797	90.82	3	GCF_006740305.1_ASM674030v1_genomic_NZ_AP019750.1 Lactobacillus delbrueckii subsp. delbrueckii strain NBRC 3202 chromosome, complete genome
SRR27593188_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811223__bin.4.fa	0.0735	0.0750	96.90	0.099	95.79-98.06	0.099	0.07-0.14	1	1.097	455/12850	89.78	129	NODE_3_length_103388_cov_45.8805_ID_15969
SRR27593188_trimmed_1.fastq.gz	LeechJ_xxxx__AF27__bin.5.fa	0.0717	0.0546	98.94	0.096	97.85-99.68	0.096	0.07-0.14	1	1.047	634/9593	91.61	0	AF27_k141_52
SRR27593188_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859377__bin.2.fa	0.0656	0.0926	97.60	0.088	96.56-98.69	0.088	0.06-0.12	1	1.079	700/17593	90.12	61	NODE_32_length_81301_cov_12.8848_ID_338
SRR27593188_trimmed_1.fastq.gz	LeechJ_xxxx__AF57__bin.8.fa	0.0519	0.0335	97.15	0.070	95.15-99.38	0.070	0.03-0.12	1	1.358	229/8097	89.14	14	AF57_k141_54
SRR27593188_trimmed_1.fastq.gz	EBC_024.4.fa	0.0500	0.1741	98.71	0.067	98.08-99.47	0.067	0.05-0.08	1	1.113	1883/43386	90.38	0	EBC_024.4_EBC_024_scaffold_13
SRR27593188_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2574__bin.24.fa	0.0455	0.1944	99.70	0.061	98.93-100.29	0.061	0.05-0.08	1	1.030	2872/53329	91.01	0	P2574_k141_755
SRR27593188_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_2__VB15-29__bin.12.fa	0.0416	0.0384	99.34	0.056	97.80-101.08	0.056	0.03-0.09	1	1.027	516/11663	90.43	6	VB15-29_k141_885
SRR27593188_trimmed_1.fastq.gz	KumarJ_2019__SRS4562503__bin.9.fa	0.0268	0.0210	97.71	0.036	95.30-97.99	0.036	0.03-0.08	1	1.029	171/9926	87.72	2	SRS4562503_k141_3803
SRR27593188_trimmed_1.fastq.gz	LeechJ_2020__ERS3967691__bin.13.fa	0.0203	0.0136	100.00	0.027	96.94-100.54	0.027	0.02-0.07	1	1.013	223/8251	89.00	0	ERS3967691_k141_96
SRR27593189_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602153__bin.4.fa	46.6502	52.0698	99.11	69.000	NA-NA	HIGH	NA-NA	69	60.357	13305/17572	99.11	49	NODE_1_length_695767_cov_46.0000_ID_85857
SRR27593189_trimmed_1.fastq.gz	MAG_608.fa	21.6349	18.4768	98.84	32.000	NA-NA	HIGH	NA-NA	32	30.458	9198/13213	98.84	52	MAG_608_0
SRR27593189_trimmed_1.fastq.gz	EBC_088.5.fa	14.1979	16.3619	99.38	21.000	NA-NA	HIGH	NA-NA	21	21.160	14632/17738	99.38	1	EBC_088.5_EBC_088_scaffold_95
SRR27593189_trimmed_1.fastq.gz	LeechJ_xxxx__AF80__bin.2.fa	5.6739	3.5137	99.87	8.392	NA-NA	HIGH	NA-NA	8	8.392	9118/9497	99.87	0	AF80_k141_151
SRR27593189_trimmed_1.fastq.gz	LeechJ_xxxx__AF57__bin.8.fa	4.5399	2.3798	98.52	6.715	NA-NA	HIGH	NA-NA	7	6.715	5107/8097	98.52	13	AF57_k141_54
SRR27593189_trimmed_1.fastq.gz	MAG_131.fa	2.9278	3.9525	97.89	4.331	NA-NA	HIGH	NA-NA	4	4.331	10840/21023	97.89	118	MAG_131_0
SRR27593189_trimmed_1.fastq.gz	LeechJ_xxxx__AF24__bin.1.fa	2.0724	1.3972	98.73	3.065	NA-NA	HIGH	NA-NA	3	3.065	6940/10319	98.73	99	AF24_k141_36
SRR27593189_trimmed_1.fastq.gz	LeechJ_xxxx__AF57__bin.5.fa	0.3910	0.2294	99.23	0.578	99.04-99.44	0.578	0.53-0.62	1	1.362	3145/9098	96.63	93	AF57_k141_475
SRR27593189_trimmed_1.fastq.gz	LeechJ_xxxx__AF45__bin.9.fa	0.3800	0.3117	99.37	0.562	99.21-99.54	0.562	0.53-0.60	1	1.511	4608/12682	96.79	3	AF45_k141_348
SRR27593189_trimmed_1.fastq.gz	ODFM-BA-A-0009-005_Bacillus_velezensis_YJ11-1-4.fa	0.3324	0.3705	98.51	0.492	98.31-98.71	0.492	0.46-0.52	1	1.295	4096/16703	95.57	185	ODFM-BA-A-0009-005_Bacillus_velezensis_YJ11-1-4_NZ_CP011347.1 Bacillus velezensis strain YJ11-1-4 chromosome, complete genome
SRR27593189_trimmed_1.fastq.gz	LiZ_2018__SRS2920551__bin.1.fa	0.2243	0.1758	97.98	0.332	97.66-98.34	0.332	0.29-0.37	1	1.206	1833/12220	94.06	5	SRS2920551_k99_179
SRR27593189_trimmed_1.fastq.gz	LeechJ_2020__ERS3967702__bin.3.fa	0.2071	0.1614	97.69	0.306	97.33-98.07	0.306	0.27-0.35	1	1.166	1524/11918	93.58	12	ERS3967702_k141_103
SRR27593189_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.27.fa	0.1943	0.1975	97.95	0.287	97.62-98.24	0.287	0.26-0.32	1	1.153	2005/15222	93.67	8	SAMC044639_k141_1890
SRR27593189_trimmed_1.fastq.gz	MAG_485.fa	0.1463	0.0881	96.74	0.216	96.11-97.17	0.216	0.18-0.27	1	1.115	641/9204	91.76	1	MAG_485_0
SRR27593189_trimmed_1.fastq.gz	LeechJ_xxxx__AF10__bin.16.fa	0.1245	0.0513	95.59	0.184	94.59-96.82	0.184	0.12-0.24	1	1.337	270/6405	90.29	85	AF10_k141_573
SRR27593189_trimmed_1.fastq.gz	LeechJ_xxxx__AF15__bin.4.fa	0.1239	0.1298	96.83	0.183	96.20-97.40	0.183	0.15-0.22	1	1.255	992/15952	91.43	38	AF15_k141_25
SRR27593189_trimmed_1.fastq.gz	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101.fa	0.1104	0.0881	98.32	0.163	97.80-98.75	0.163	0.14-0.20	1	1.091	1107/12230	92.54	14	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence
SRR27593189_trimmed_1.fastq.gz	GCF_006740305.1_ASM674030v1_genomic.fa	0.0410	0.0218	99.63	0.061	98.03-100.92	0.061	0.04-0.10	1	1.034	409/7797	90.93	0	GCF_006740305.1_ASM674030v1_genomic_NZ_AP019750.1 Lactobacillus delbrueckii subsp. delbrueckii strain NBRC 3202 chromosome, complete genome
SRR27593189_trimmed_1.fastq.gz	YulandiA_2020__SRS6115053__bin.10.fa	0.0277	0.0229	99.60	0.041	97.96-102.10	0.041	0.02-0.07	1	1.035	456/12698	89.82	0	SRS6115053_k141_3360
SRR27593190_trimmed_1.fastq.gz	LeechJ_xxxx__AF57__bin.5.fa	27.6715	23.3056	100.00	40.000	NA-NA	HIGH	NA-NA	40	39.685	9097/9098	100.00	1	AF57_k141_475
SRR27593190_trimmed_1.fastq.gz	LeechJ_xxxx__AF57__bin.8.fa	20.0618	15.0981	100.00	29.000	NA-NA	HIGH	NA-NA	29	28.733	8097/8097	100.00	0	AF57_k141_54
SRR27593190_trimmed_1.fastq.gz	LeechJ_xxxx__AF57__bin.1.fa	12.4522	19.7693	100.00	18.000	NA-NA	HIGH	NA-NA	18	19.330	17202/17205	100.00	2	AF57_k141_258
SRR27593190_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS12-29__bin.6.fa	9.0631	8.6943	99.35	13.101	NA-NA	HIGH	NA-NA	13	13.101	8477/10372	99.35	55	TGS12-29_k141_701
SRR27593190_trimmed_1.fastq.gz	YulandiA_2020__SRS6115053__bin.10.fa	6.6351	7.8848	99.88	9.591	NA-NA	HIGH	NA-NA	10	9.591	12247/12698	99.88	6	SRS6115053_k141_3360
SRR27593190_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602153__bin.4.fa	4.8657	7.7971	98.40	7.034	NA-NA	HIGH	NA-NA	7	7.034	10645/17572	98.40	2	NODE_1_length_695767_cov_46.0000_ID_85857
SRR27593190_trimmed_1.fastq.gz	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101.fa	4.2232	4.8371	97.45	6.105	NA-NA	HIGH	NA-NA	5	6.105	5486/12230	97.45	3067	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence
SRR27593190_trimmed_1.fastq.gz	WalshAM_2017__ERS1739834__bin.1.fa	3.2522	2.2108	99.37	4.701	NA-NA	HIGH	NA-NA	4	4.701	6164/7489	99.37	1	ERS1739834_k141_1514
SRR27593190_trimmed_1.fastq.gz	YulandiA_2020__SRS6115052__bin.21.fa	3.1706	2.3511	99.21	4.583	NA-NA	HIGH	NA-NA	4	4.583	6215/7955	99.21	24	SRS6115052_k141_129
SRR27593190_trimmed_1.fastq.gz	MAG_589.fa	2.0429	1.5879	96.79	2.953	NA-NA	HIGH	NA-NA	3	2.953	3050/8392	96.79	99	MAG_589_0
SRR27593190_trimmed_1.fastq.gz	EBC_089.14.fa	1.3273	1.1558	97.82	1.919	97.62-97.91	1.919	1.81-2.36	2	2.737	3998/9248	97.33	43	EBC_089.14_EBC_089_scaffold_68
SRR27593190_trimmed_1.fastq.gz	GCF_004771075.1_ASM477107v1_genomic.fa	0.8897	0.7878	99.47	1.286	99.37-99.54	1.286	1.23-1.36	2	1.960	5686/9278	98.43	0	GCF_004771075.1_ASM477107v1_genomic_NZ_CP027563.1 Weissella confusa strain VTT E-133279 chromosome, complete genome
SRR27593190_trimmed_1.fastq.gz	MAG_45.fa	0.7894	0.8072	99.44	1.141	99.33-99.51	1.141	1.09-1.21	1	1.751	6202/10848	98.21	201	MAG_45_0
SRR27593190_trimmed_1.fastq.gz	KumarJ_2019__SRS4562503__bin.5.fa	0.5314	0.5944	99.51	0.768	99.35-99.65	0.768	0.72-0.81	1	1.461	5499/11959	97.52	2	SRS4562503_k141_89
SRR27593190_trimmed_1.fastq.gz	Wy2_bin.circ.1.fa	0.4884	0.3590	99.04	0.706	98.80-99.25	0.706	0.65-0.77	1	1.465	2807/7470	96.89	75	s8.ctg000010c
SRR27593190_trimmed_1.fastq.gz	LeechJ_xxxx__AF45__bin.9.fa	0.3819	0.4498	99.33	0.552	99.17-99.51	0.552	0.51-0.58	1	1.367	4383/12682	96.63	206	AF45_k141_348
SRR27593190_trimmed_1.fastq.gz	YouL_2022__SRR13308520__bin.4.fa	0.3303	0.2544	98.59	0.477	98.30-98.87	0.477	0.43-0.53	1	1.303	2020/8244	95.56	15	NODE_37_length_133389_cov_15.7682_ID_27250
SRR27593190_trimmed_1.fastq.gz	GCF_001885995.1_ASM188599v1_genomic.fa	0.2970	0.2755	97.82	0.429	97.54-98.13	0.429	0.39-0.47	1	1.289	1797/10141	94.57	178	GCF_001885995.1_ASM188599v1_genomic_NZ_JXKT01000001.1 Enterococcus italicus DSM 15952 Scaffold1, whole genome shotgun sequence
SRR27593190_trimmed_1.fastq.gz	DeFilippisF_xxxx__DF_104__bin.4.fa	0.2647	0.1924	97.33	0.383	96.89-97.84	0.383	0.32-0.43	1	1.517	1068/7766	93.80	412	DF_104_k141_646
SRR27593190_trimmed_1.fastq.gz	LeechJ_2020__ERS3967702__bin.3.fa	0.2445	0.2735	98.65	0.353	98.33-98.96	0.353	0.32-0.39	1	1.218	2326/11918	94.87	5	ERS3967702_k141_103
SRR27593190_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__Q06-25__bin.5.fa	0.1476	0.1421	98.06	0.213	97.55-98.56	0.213	0.18-0.25	1	1.121	1070/10208	92.98	28	Q06-25_k141_1135
SRR27593190_trimmed_1.fastq.gz	MASTER_WP4_CSIC_1__P2235_73323__bin.9.fa	0.1307	0.1464	98.66	0.189	98.22-99.02	0.189	0.16-0.22	1	1.151	1425/12165	93.32	72	P2235_73323_k141_1719
SRR27593190_trimmed_1.fastq.gz	178.fa	0.1168	0.1190	95.08	0.169	94.20-96.10	0.169	0.12-0.23	1	1.331	366/11078	89.58	741	NODE_1_length_739497_cov_43.169039
SRR27593190_trimmed_1.fastq.gz	L1.2_bin.2.fa	0.0975	0.1030	95.92	0.141	94.94-96.88	0.141	0.08-0.20	1	1.080	415/11426	89.86	93	L1.2_bin.2_k77_42078
SRR27593190_trimmed_1.fastq.gz	EBC_134.5.fa	0.0797	0.1979	97.30	0.115	96.53-97.94	0.115	0.09-0.14	1	1.091	1227/26324	90.58	4	EBC_134.5_EBC_134_scaffold_561
SRR27593190_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	0.0630	0.0784	98.95	0.091	98.01-99.67	0.091	0.07-0.12	1	1.054	857/13589	91.47	3	NODE_1_length_274429_cov_22.9992_ID_7781
SRR27593190_trimmed_1.fastq.gz	LeechJ_xxxx__AF27__bin.4.fa	0.0609	0.0535	98.51	0.088	97.29-99.70	0.088	0.05-0.13	1	1.042	498/9424	90.95	0	AF27_k141_60
SRR27593190_trimmed_1.fastq.gz	MAG_594.fa	0.0526	0.0544	99.51	0.076	98.46-100.57	0.076	0.05-0.10	1	1.064	688/10962	91.46	19	MAG_594_0
SRR27593190_trimmed_1.fastq.gz	GCF_006740305.1_ASM674030v1_genomic.fa	0.0512	0.0391	97.82	0.074	96.20-99.66	0.074	0.04-0.13	1	1.043	281/7797	89.83	3	GCF_006740305.1_ASM674030v1_genomic_NZ_AP019750.1 Lactobacillus delbrueckii subsp. delbrueckii strain NBRC 3202 chromosome, complete genome
SRR27593190_trimmed_1.fastq.gz	YulandiA_2020__SRS6115052__bin.11.fa	0.0506	0.0319	98.96	0.073	97.25-100.48	0.073	0.04-0.13	1	1.035	340/6666	90.85	7	SRS6115052_k141_268
SRR27593190_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_425__bin.9.fa	0.0435	0.0323	98.70	0.063	96.78-100.65	0.063	0.03-0.11	1	1.030	328/8063	90.19	0	NODE_1_length_598382_cov_75.9985_ID_32759
SRR27593190_trimmed_1.fastq.gz	LeechJ_xxxx__AF27__bin.5.fa	0.0358	0.0317	99.37	0.052	97.62-101.35	0.052	0.03-0.09	1	1.025	397/9593	90.24	0	AF27_k141_52
SRR27593190_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2574__bin.24.fa	0.0303	0.1509	99.35	0.044	98.29-100.27	0.044	0.03-0.06	1	1.021	1866/53329	89.75	0	P2574_k141_755
SRR27593190_trimmed_1.fastq.gz	FontanaF_2023__SRR20746839__bin.4.fa	0.0285	0.0192	100.00	0.041	99.05-102.86	0.041	0.02-0.07	1	1.007	405/7322	91.08	0	NODE_2_length_148631_cov_25.9785_ID_15265
SRR27593190_trimmed_1.fastq.gz	EBC_024.4.fa	0.0282	0.1145	98.72	0.041	97.62-99.89	0.041	0.03-0.06	1	1.065	1164/43386	88.98	0	EBC_024.4_EBC_024_scaffold_13
SRR27593191_trimmed_1.fastq.gz	LeechJ_xxxx__AF56__bin.5.fa	29.9147	27.2798	100.00	64.000	NA-NA	HIGH	NA-NA	64	64.807	8169/8169	100.00	0	AF56_k141_110
SRR27593191_trimmed_1.fastq.gz	LeechJ_xxxx__AF57__bin.8.fa	27.1102	24.5205	99.13	58.000	NA-NA	HIGH	NA-NA	58	51.491	6179/8097	99.13	16	AF57_k141_54
SRR27593191_trimmed_1.fastq.gz	KumarJ_2019__SRS4562503__bin.9.fa	14.9574	16.4371	97.66	32.000	NA-NA	HIGH	NA-NA	32	30.108	4763/9926	97.66	15	SRS4562503_k141_3803
SRR27593191_trimmed_1.fastq.gz	LeechJ_xxxx__AF80__bin.2.fa	6.5126	6.9587	99.89	13.933	NA-NA	HIGH	NA-NA	14	13.933	9179/9497	99.89	1	AF80_k141_151
SRR27593191_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602153__bin.4.fa	4.5765	8.8138	98.81	9.791	NA-NA	HIGH	NA-NA	10	9.791	12116/17572	98.81	17	NODE_1_length_695767_cov_46.0000_ID_85857
SRR27593191_trimmed_1.fastq.gz	LeechJ_xxxx__AF83__bin.9.fa	3.8951	2.3854	99.70	8.333	NA-NA	HIGH	NA-NA	8	8.333	5047/5542	99.70	0	AF83_k141_270
SRR27593191_trimmed_1.fastq.gz	MAG_589.fa	2.7898	2.6061	97.89	5.969	NA-NA	HIGH	NA-NA	5	5.969	4326/8392	97.89	107	MAG_589_0
SRR27593191_trimmed_1.fastq.gz	LeechJ_xxxx__AF06__bin.8.fa	2.7773	1.6062	99.51	5.942	NA-NA	HIGH	NA-NA	6	5.942	4545/5292	99.51	14	AF06_k141_434
SRR27593191_trimmed_1.fastq.gz	MAG_485.fa	2.0471	2.1263	98.20	4.380	NA-NA	HIGH	NA-NA	4	4.380	5248/9204	98.20	0	MAG_485_0
SRR27593191_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_1__VB-16-M16__bin.2.fa	1.7558	1.8622	97.79	3.756	NA-NA	HIGH	NA-NA	3	3.756	4760/9512	97.79	7	VB-16-M16_k141_258
SRR27593191_trimmed_1.fastq.gz	MAG_608.fa	1.4617	2.1538	98.26	3.127	NA-NA	HIGH	NA-NA	3	3.127	7672/13213	98.26	6	MAG_608_0
SRR27593191_trimmed_1.fastq.gz	EBC_088.16.fa	0.6521	1.4853	99.26	1.395	99.19-99.32	1.395	1.35-1.45	2	1.940	12317/20598	98.35	0	EBC_088.16_EBC_088_scaffold_305
SRR27593191_trimmed_1.fastq.gz	LeechJ_xxxx__AF43__bin.8.fa	0.3687	0.4256	99.32	0.789	99.18-99.48	0.789	0.74-0.85	1	1.466	4526/10248	97.40	0	AF43_k141_366
SRR27593191_trimmed_1.fastq.gz	Wy2_bin.circ.1.fa	0.2429	0.2146	98.84	0.520	98.63-99.09	0.520	0.47-0.56	1	1.293	2109/7470	96.00	47	s8.ctg000010c
SRR27593191_trimmed_1.fastq.gz	WalshAM_2017__ERS1739834__bin.1.fa	0.2381	0.1945	99.89	0.509	99.63-100.11	0.509	0.47-0.55	1	1.291	2888/7489	96.97	0	ERS1739834_k141_1514
SRR27593191_trimmed_1.fastq.gz	YouL_2022__SRR13308520__bin.4.fa	0.1555	0.1439	98.81	0.333	98.44-99.11	0.333	0.30-0.37	1	1.198	1611/8244	94.87	3	NODE_37_length_133389_cov_15.7682_ID_27250
SRR27593191_trimmed_1.fastq.gz	LeechJ_2020__ERS3967702__bin.3.fa	0.1175	0.1581	98.68	0.251	98.25-99.02	0.251	0.22-0.29	1	1.127	1758/11918	94.01	11	ERS3967702_k141_103
SRR27593191_trimmed_1.fastq.gz	LeechJ_xxxx__AF24__bin.1.fa	0.1061	0.1235	98.49	0.227	98.01-98.96	0.227	0.19-0.27	1	1.168	1307/10319	93.55	9	AF24_k141_36
SRR27593191_trimmed_1.fastq.gz	LeechJ_xxxx__AF57__bin.5.fa	0.1004	0.1017	98.51	0.215	98.02-99.12	0.215	0.17-0.25	1	2.205	1130/9098	93.49	1	AF57_k141_475
SRR27593191_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859379__bin.2.fa	0.0958	0.1316	97.22	0.205	96.69-97.70	0.205	0.18-0.25	1	1.147	943/12183	92.08	15	NODE_1_length_186393_cov_45.0146_ID_8743
SRR27593191_trimmed_1.fastq.gz	GCF_006740305.1_ASM674030v1_genomic.fa	0.0332	0.0304	96.48	0.071	94.33-98.56	0.071	0.03-0.14	1	1.045	176/7797	88.49	2	GCF_006740305.1_ASM674030v1_genomic_NZ_AP019750.1 Lactobacillus delbrueckii subsp. delbrueckii strain NBRC 3202 chromosome, complete genome
SRR27593191_trimmed_1.fastq.gz	TomarS_2023__SRR15925267__bin.15.fa	0.0243	0.0458	98.14	0.052	96.67-100.20	0.052	0.03-0.08	1	1.050	481/16868	89.16	35	NODE_1_length_226747_cov_170.6923_ID_63368
SRR27593191_trimmed_1.fastq.gz	LeechJ_xxxx__AF27__bin.4.fa	0.0241	0.0254	98.31	0.051	96.13-100.85	0.051	0.02-0.10	1	1.025	279/9424	89.27	0	AF27_k141_60
SRR27593191_trimmed_1.fastq.gz	EBC_024.4.fa	0.0159	0.0774	98.03	0.034	96.56-99.82	0.034	0.02-0.05	1	1.028	782/43386	87.85	0	EBC_024.4_EBC_024_scaffold_13
SRR27593191_trimmed_1.fastq.gz	LeechJ_xxxx__AF27__bin.5.fa	0.0144	0.0153	99.69	0.031	96.97-100.81	0.031	0.02-0.07	1	1.015	264/9593	89.06	0	AF27_k141_52
SRR27593191_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2574__bin.24.fa	0.0129	0.0770	99.53	0.028	97.93-100.98	0.028	0.02-0.04	1	1.014	1252/53329	88.60	0	P2574_k141_755
SRR27593192_trimmed_1.fastq.gz	LeechJ_xxxx__AF55__bin.16.fa	41.9828	36.3460	100.00	156.000	NA-NA	HIGH	NA-NA	156	158.916	6910/6910	100.00	0	AF55_k141_122
SRR27593192_trimmed_1.fastq.gz	LeechJ_xxxx__AF21__bin.7.fa	15.3399	10.3212	99.88	57.000	NA-NA	HIGH	NA-NA	57	57.603	5364/5564	99.88	141	AF21_k141_398
SRR27593192_trimmed_1.fastq.gz	MortensenS_xxxx__WK042-1-L-48h-03G1_S74__bin.2.fa	12.1104	12.8588	98.53	45.000	NA-NA	HIGH	NA-NA	45	42.063	5673/8968	98.53	6	WK042-1-L-48h-03G1_S74_k141_1065
SRR27593192_trimmed_1.fastq.gz	MortensenS_xxxx__WK031-1-L-48h-03B2_S30__bin.1.fa	11.8413	12.7292	98.60	44.000	NA-NA	HIGH	NA-NA	44	38.582	5672/8772	98.60	78	WK031-1-L-48h-03B2_S30_k141_309
SRR27593192_trimmed_1.fastq.gz	LeechJ_xxxx__AF55__bin.3.fa	4.8442	2.3978	100.00	18.000	NA-NA	HIGH	NA-NA	18	18.340	4003/4003	100.00	0	AF55_k141_963
SRR27593192_trimmed_1.fastq.gz	FontanaF_2023__SRR20746839__bin.4.fa	2.4069	2.1520	98.31	8.944	NA-NA	HIGH	NA-NA	9	8.944	4321/7322	98.31	6	NODE_2_length_148631_cov_25.9785_ID_15265
SRR27593192_trimmed_1.fastq.gz	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44.fa	2.0391	12.9354	99.37	7.577	NA-NA	HIGH	NA-NA	7	7.577	40431/49112	99.37	0	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44_CM006479.1 Saccharomyces cerevisiae strain beer044 chromosome I, whole genome shotgun sequence
SRR27593192_trimmed_1.fastq.gz	LeechJ_xxxx__AF55__bin.6.fa	1.8233	2.6218	99.99	6.775	NA-NA	HIGH	NA-NA	7	6.775	11638/11668	99.99	0	AF55_k141_148
SRR27593192_trimmed_1.fastq.gz	LeechJ_xxxx__AF55__bin.10.fa	1.7981	1.0392	99.96	6.681	NA-NA	HIGH	NA-NA	6	6.681	4596/4649	99.96	46	AF55_k141_272
SRR27593192_trimmed_1.fastq.gz	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5.fa	1.2688	1.1417	99.36	4.715	NA-NA	HIGH	NA-NA	4	4.715	6045/7379	99.36	8	WK028-2-L-48h-03A1_S20_k141_3165
SRR27593192_trimmed_1.fastq.gz	MortensenS_xxxx__WK006-2-G-48h-01C9_S6__bin.4.fa	0.6061	0.7683	99.26	2.252	99.21-99.41	2.252	1.93-2.37	2	2.747	6836/9601	98.91	4	WK006-2-G-48h-01C9_S6_k141_210
SRR27593192_trimmed_1.fastq.gz	LeechJ_xxxx__AF51__bin.9.fa	0.4522	0.2559	99.62	1.680	99.51-99.72	1.680	1.52-1.82	2	2.559	3200/4432	98.95	0	AF51_k141_148
SRR27593192_trimmed_1.fastq.gz	SRR10454486C2703_ghanensis_assembly.fa	0.4440	0.6035	98.49	1.650	98.40-98.55	1.650	1.56-1.74	2	2.222	5589/11078	97.82	379	SRR10454486C0
SRR27593192_trimmed_1.fastq.gz	ChaconVargasK_2020__SRS6087094__bin.10.fa	0.4353	0.3965	98.64	1.617	98.53-98.73	1.617	1.54-1.74	2	2.365	3856/7351	97.94	0	SRS6087094_k141_118
SRR27593192_trimmed_1.fastq.gz	GCF_004014775.2_ASM401477v2_genomic.fa	0.3552	0.5924	97.58	1.320	97.45-97.71	1.320	1.22-1.39	2	2.269	4517/13139	96.61	2568	GCF_004014775.2_ASM401477v2_genomic_NZ_CP042808.1 Acetobacter oryzoeni strain B6 chromosome, complete genome
SRR27593192_trimmed_1.fastq.gz	LeechJ_xxxx__AF84__bin.19.fa	0.2814	0.2241	98.67	1.046	98.54-98.84	1.046	0.97-1.12	1	1.643	2723/6340	97.31	15	AF84_k141_917
SRR27593192_trimmed_1.fastq.gz	MAG_15.fa	0.2688	0.3743	98.73	0.999	98.62-98.83	0.999	0.94-1.05	1	1.765	4833/11359	97.28	56	MAG_15_0
SRR27593192_trimmed_1.fastq.gz	LeechJ_xxxx__AF23__bin.9.fa	0.2125	0.1740	99.45	0.790	99.29-99.63	0.790	0.72-0.85	1	1.781	3050/6484	97.60	61	AF23_k141_187
SRR27593192_trimmed_1.fastq.gz	MortensenS_xxxx__WK023-1-L-48h-02G3_S117__bin.1.fa	0.1824	0.1930	96.86	0.678	96.59-97.14	0.678	0.60-0.75	1	1.414	1601/8642	94.71	1094	WK023-1-L-48h-02G3_S117_k141_1117
SRR27593192_trimmed_1.fastq.gz	MAG_116.fa	0.1686	0.1014	99.25	0.626	98.97-99.48	0.626	0.57-0.70	1	1.365	1751/4679	96.88	20	MAG_116_0
SRR27593192_trimmed_1.fastq.gz	MortensenS_xxxx__WK040-2-L-48h-03F4_S68__bin.4.fa	0.1647	0.2147	98.43	0.612	98.24-98.62	0.612	0.56-0.65	1	1.405	2991/10670	95.98	371	WK040-2-L-48h-03F4_S68_k141_241
SRR27593192_trimmed_1.fastq.gz	MortensenS_xxxx__WK032-1-L-48h-03B6_S34__bin.2.fa	0.1383	0.1919	97.17	0.514	96.89-97.47	0.514	0.45-0.57	1	1.539	1875/11346	94.36	2069	WK032-1-L-48h-03B6_S34_k141_400
SRR27593192_trimmed_1.fastq.gz	MAG_501.fa	0.1336	0.1617	99.02	0.496	98.85-99.26	0.496	0.45-0.53	1	1.294	2804/9710	96.07	1	MAG_501_0
SRR27593192_trimmed_1.fastq.gz	G_514_1B_orientalis_assembly.fa	0.0974	0.1597	97.47	0.362	97.10-97.85	0.362	0.32-0.40	1	1.255	1871/13382	93.85	70	NODE_1_length_900359_cov_75.777345
